name,address,house_type,price,price_per_area,area,valid_area,property_year,house_direction,hold_year,payandtax,house_used,sell_time,latest_trade,elevator,building_structure,buildtime,trade_property,supply_heating,fitment,floor,building_type,household_num
湖畔雅居,"李沧,十梅庵",2室1厅1厨1卫,128,1.8824,68平米,60㎡,70年,南,满两年,"首付39万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-24,2014-10-09,有,钢混结构,2011年建/板楼,商品房,集中供暖,其他,高楼层 (共17层),板楼,两梯九户
西仲花园,"市北,北仲",1室1厅1厨1卫,78,1.8823,41.44平米,暂无数据,70年,西,满五年,"首付24万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-24,2000-01-01,暂无数据,钢混结构,2002年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯五户
福岛小区,"李沧,枣儿山",2室1厅1厨1卫,137,1.8819,72.8平米,64.8㎡,70年,南 北,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-27,1995-09-28,暂无数据,钢混结构,1995年建/板楼,商品房,集中供暖,简装,低楼层 (共6层),板楼,一梯两户
福岛小区,"李沧,枣儿山",2室2厅1厨1卫,135,1.8818,71.74平米,64.98㎡,70年,南,满五年,"首付41万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-24,2005-11-29,暂无数据,钢混结构,1995年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯三户
芙蓉山村,"市北,海泊河",3室1厅1厨1卫,147,1.8803,78.18平米,暂无数据,70年,东 南 北,满五年,"首付45万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-04,2009-07-27,暂无数据,砖混结构,未知年建/板楼,商品房,集中供暖,其他,高楼层 (共8层),板楼,一梯三户
鲁商蓝岸国际一期二期,"黄岛,石油大学",2室1厅1厨1卫,165,1.8802,87.76平米,暂无数据,50年,南 西南,满两年,"首付50万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-26,2014-11-24,有,钢混结构,2009年建/板楼,商品房,集中供暖,其他,中楼层 (共32层),板楼,两梯四户
宝龙城市广场,"李沧,书院路",2室2厅1厨1卫,178,1.8801,94.68平米,77.68㎡,70年,南,满两年,"首付54万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-05,2015-07-06,有,钢混结构,2011年建/板楼,商品房,集中供暖,其他,高楼层 (共10层),板楼,两梯四户
七六新村,"市北,闫家山",2室1厅1厨1卫,108,1.8777,57.52平米,暂无数据,70年,东 西,满五年,"首付33万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-08,2009-07-23,暂无数据,砖混结构,1998年建/板楼,商品房,集中供暖,其他,低楼层 (共8层),板楼,一梯三户
福岛小区,"李沧,枣儿山",2室1厅1厨1卫,138,1.8776,73.5平米,暂无数据,70年,南 北,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-05,2004-03-04,暂无数据,钢混结构,1995年建/板楼,商品房,集中供暖,简装,中楼层 (共8层),板楼,一梯三户
北村小区,"崂山,北村",2室2厅1厨1卫,180,1.8776,95.87平米,69.45㎡,50年,南 北,满五年,"首付54万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-02-28,2006-03-10,暂无数据,砖混结构,1993年建/板楼,商品房,集中供暖,简装,高楼层 (共6层),板楼,一梯四户
新园小区,"市北,闫家山",2室1厅1厨1卫,122,1.8773,64.99平米,57.68㎡,70年,南,满五年,"首付37万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-11,2010-10-12,暂无数据,钢混结构,1999年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯三户
百通馨苑五区,"李沧,下王埠",2室1厅1厨1卫,171,1.875,91.2平米,73.26㎡,70年,南 北,满五年,"首付52万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-05,2008-06-11,有,钢混结构,2007年建/板楼,商品房,集中供暖,其他,低楼层 (共15层),板楼,一梯两户
海尔小区,"市北,海泊河",3室1厅1厨1卫,160,1.8745,85.36平米,暂无数据,70年,东 北,满两年,"首付48万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-16,2013-12-16,暂无数据,砖混结构,1998年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯三户
双玉新苑,"李沧,书院路",2室1厅1厨1卫,120,1.8745,64.02平米,57.04㎡,70年,南 北,满两年,"首付36万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-16,2013-01-07,暂无数据,砖混结构,1998年建/板楼,商品房,集中供暖,其他,低楼层 (共6层),板楼,一梯三户
春和景明二期,"李沧,下王埠",2室2厅1厨1卫,170,1.8733,90.75平米,72.12㎡,70年,南,满两年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-21,2014-11-04,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,中楼层 (共22层),板楼,两梯三户
百通馨苑六区,"李沧,下王埠",2室1厅1厨1卫,170,1.8709,90.87平米,73.16㎡,70年,南 北,满五年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-17,2008-06-15,有,钢混结构,2007年建/板楼,商品房,集中供暖,精装,中楼层 (共14层),板楼,一梯三户
中冶爱彼岸,"黄岛,薛家岛",2室2厅1厨1卫,170,1.8706,90.88平米,67.54㎡,50年,东 南 北,满两年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-28,2013-07-12,有,钢混结构,2011年建/板楼,商品房,集中供暖,其他,中楼层 (共26层),板楼,两梯六户
鹏程花园,"市南,远洋广场",2室1厅1厨1卫,230,1.87,123平米,暂无数据,70年,南 北,满五年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-05,2010-11-11,有,砖混结构,1996年建/板楼,商品房,集中供暖,精装,低楼层 (共24层),板楼,六梯十八户
海怡湾畔,"黄岛,石油大学",2室2厅1厨1卫,150,1.8685,80.28平米,暂无数据,70年,南,满两年,"首付45万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-09,2013-03-25,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,低楼层 (共13层),板楼,一梯三户
伟东幸福之城三期,"李沧,下王埠",1室1厅1厨1卫,126,1.8673,67.48平米,48.72㎡,70年,南,满两年,"首付38万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-23,2015-04-30,有,钢混结构,2013年建/塔楼,商品房,集中供暖,其他,低楼层 (共26层),塔楼,两梯四户
蓝山湾,"李沧,十梅庵",2室2厅1厨1卫,168,1.8644,90.11平米,73.19㎡,70年,南 北,满两年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-24,2013-08-22,有,钢混结构,2011年建/板楼,商品房,集中供暖,其他,低楼层 (共20层),板楼,两梯四户
百通馨苑三区,"李沧,下王埠",3室1厅1厨1卫,213,1.8637,114.29平米,93.32㎡,70年,南 北,满五年,"首付64万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-03,2007-08-01,有,钢混结构,2006年建/板楼,商品房,集中供暖,其他,低楼层 (共11层),板楼,一梯三户
湖畔雅居,"李沧,十梅庵",2室1厅1厨1卫,140,1.8622,75.18平米,61.1㎡,70年,南,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-12,2010-07-13,有,钢混结构,2011年建/板楼,商品房,集中供暖,精装,低楼层 (共12层),板楼,一梯三户
皇冠国际,"黄岛,薛家岛",2室1厅1厨1卫,160,1.8618,85.94平米,72.66㎡,50年,南,满两年,"首付48万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-14,2013-08-06,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,高楼层 (共12层),板楼,两梯四户
裕丰小区,"李沧,下王埠",2室1厅1厨1卫,155,1.8601,83.33平米,暂无数据,70年,南 北,满五年,"首付47万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-23,2010-12-09,暂无数据,钢混结构,2000年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯三户
和达和城,"李沧,东李",3室1厅1厨1卫,166,1.86,89.25平米,暂无数据,70年,东 南 北,满两年,"首付50万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-18,2014-06-18,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,低楼层 (共23层),板楼,两梯四户
水乡苑,"市北,水清沟",3室1厅1厨1卫,235,1.8598,126.36平米,104.98㎡,70年,南 北,满五年,"首付71万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-30,2008-07-24,有,钢混结构,2006年建/板楼,商品房,集中供暖,毛坯,低楼层 (共12层),板楼,一梯两户
菜市一路,"市北,台东",2室1厅1厨1卫,135,1.8596,72.6平米,暂无数据,70年,南,满五年,"首付41万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-23,2002-12-15,暂无数据,砖混结构,1985年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯四户
德安路,"市北,水清沟",2室1厅1厨1卫,115,1.8585,61.88平米,56.12㎡,70年,南 北,满五年,"首付35万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-30,2002-08-27,暂无数据,砖混结构,1989年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯三户
杭州路131号,"市北,海云庵",3室1厅1厨1卫,168,1.8585,90.4平米,82㎡,70年,东南 南 北,满五年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-19,2001-08-25,暂无数据,砖混结构,1992年建/板楼,商品房,集中供暖,其他,中楼层 (共8层),板楼,一梯三户
商丘路小区,"市北,闫家山",2室1厅1厨1卫,128,1.8584,68.88平米,63.05㎡,70年,南 北,满五年,"首付39万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-05,2006-11-14,暂无数据,砖混结构,1993年建/板楼,商品房,集中供暖,其他,低楼层 (共6层),板楼,一梯四户
和达和城,"李沧,东李",2室1厅1厨1卫,175,1.8584,94.17平米,73.07㎡,70年,南,满五年,"首付53万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-19,2012-06-19,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,中楼层 (共22层),板楼,两梯四户
伊春路,"市北,错埠岭",3室1厅1厨1卫,165,1.8567,88.87平米,76.82㎡,70年,南 北,满两年,"首付50万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-23,2014-07-14,暂无数据,砖混结构,1992年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯两户
永年居,"李沧,沧口公园",3室2厅1厨1卫,176,1.8566,94.8平米,82.74㎡,70年,南 北,满五年,"首付53万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-16,2007-02-06,暂无数据,钢混结构,2006年建/板楼,商品房,集中供暖,其他,中楼层 (共5层),板楼,一梯两户
万科魅力之城,"城阳,世纪公园",2室1厅1厨1卫,160,1.8547,86.27平米,69.28㎡,70年,南,满五年,"首付48万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-10,2012-02-21,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,中楼层 (共13层),板楼,两梯三户
辽阳西路,"市北,福州北路",1室0厅1厨1卫,68,1.8544,36.67平米,暂无数据,70年,南,满五年,"首付21万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-22,2009-03-13,暂无数据,钢混结构,1994年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯四户
颐和广厦,"市北,海泊河",2室1厅1厨1卫,182,1.8542,98.16平米,71.76㎡,70年,南,满两年,"首付55万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-07,2014-02-19,有,钢混结构,2004年建/板楼,商品房,集中供暖,其他,中楼层 (共30层),板楼,六梯十九户
鲁商蓝岸国际一期二期,"黄岛,石油大学",3室2厅1厨1卫,263,1.8522,142平米,111.44㎡,50年,南 北,满两年,"首付79万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-18,2015-07-31,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,中楼层 (共34层),板楼,两梯四户
实验小区,"市北,四方实验小区",2室0厅1厨1卫,95,1.8519,51.3平米,暂无数据,70年,南 北,满五年,"首付29万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-05,2002-08-12,暂无数据,钢混结构,1991年建/板楼,商品房,集中供暖,简装,高楼层 (共6层),板楼,一梯三户
南口路,"市北,海泊河",1室1厅1厨1卫,80,1.8519,43.2平米,39.07㎡,70年,西,满五年,"首付24万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-22,2002-11-24,暂无数据,砖混结构,1993年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
海尔地产·山海湾,"黄岛,薛家岛",1室1厅1厨1卫,110,1.8519,59.4平米,暂无数据,50年,南,满两年,"首付33万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-23,2014-01-17,有,钢混结构,2013年建/板楼,商品房,集中供暖,精装,中楼层 (共34层),板楼,两梯五户
东南新苑,"李沧,东南山",2室1厅1厨1卫,137,1.8514,74平米,65.45㎡,70年,南,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-03,2009-04-21,暂无数据,钢混结构,2001年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯两户
鑫江拉菲庄园,"城阳,流亭",4室2厅1厨2卫,175,1.8501,94.59平米,暂无数据,70年,南 北,满两年,"首付53万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-11,2014-03-19,暂无数据,钢混结构,2012年建/板楼,商品房,集中供暖,其他,中楼层 (共8层),板楼,一梯两户
月亮湾,"黄岛,积米崖",4室2厅1厨2卫,350,1.8499,189.2平米,1㎡,70年,东 南 北,满两年,"首付105万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-11,2015-09-14,有,钢混结构,2014年建/板楼,商品房,集中供暖,其他,高楼层 (共15层),板楼,两梯两户
四平支路21-35号,"市北,台东",3室1厅1厨1卫,173,1.8495,93.54平米,83.58㎡,70年,南 北,满五年,"首付52万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-29,1998-01-01,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,简装,高楼层 (共8层),板楼,一梯两户
贵爵公寓,"城阳,城阳实验二小",4室2厅1厨2卫,245,1.8495,132.47平米,110.87㎡,70年,南,满两年,"首付74万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-08,2013-11-26,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,中楼层 (共9层),板楼,一梯两户
错埠岭二路,"市北,错埠岭",3室0厅1厨1卫,129,1.8482,69.8平米,61.61㎡,70年,南 北,满两年,"首付39万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-21,2014-01-15,暂无数据,砖混结构,1993年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯三户
佳木斯路,"市北,错埠岭",2室0厅1厨1卫,95,1.8476,51.42平米,暂无数据,70年,东 西,满五年,"首付29万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-08,2002-12-28,暂无数据,钢结构,1994年建/塔楼,商品房,集中供暖,其他,高楼层 (共7层),塔楼,一梯两户
千禧龙花园,"黄岛,唐岛湾",1室0厅1厨1卫,120,1.8462,65平米,52.38㎡,50年,南,满两年,"首付36万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-03,2015-07-03,有,钢混结构,2006年建/板楼,商品房,集中供暖,精装,低楼层 (共28层),板楼,两梯六户
双玉新苑,"李沧,书院路",2室1厅1厨1卫,130,1.8427,70.55平米,62.2㎡,70年,南 北,满五年,"首付39万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-10,1998-04-20,暂无数据,砖混结构,1997年建/板楼,商品房,集中供暖,其他,低楼层 (共6层),板楼,一梯三户
商水路郑州路,"市北,闫家山",2室1厅1厨1卫,128,1.8415,69.51平米,65㎡,70年,南 北,满五年,"首付39万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-17,2004-10-14,暂无数据,钢混结构,未知年建/板楼,拆迁还建房,集中供暖,其他,低楼层 (共8层),板楼,一梯三户
永联佳园,"黄岛,薛家岛",2室1厅1厨1卫,165,1.8407,89.64平米,暂无数据,50年,南,满两年,"首付50万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-03,2013-01-31,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,高楼层 (共30层),板楼,两梯三户
御景尚都一期,"城阳,瑞阳路",3室1厅1厨1卫,180,1.8405,97.8平米,86.4㎡,70年,南,满两年,"首付54万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-22,2013-05-02,暂无数据,钢混结构,2012年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
廊桥水岸,"城阳,世纪公园",3室1厅1厨1卫,180,1.8394,97.86平米,82.95㎡,70年,南 北,满五年,"首付54万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-02,2012-09-21,暂无数据,钢混结构,未知年建/板楼,商品房,集中供暖,其他,高楼层 (共8层),板楼,一梯一户
东山商城北区,"李沧,李村公园",2室1厅1厨1卫,150,1.8387,81.58平米,71.81㎡,70年,南 北,满两年,"首付45万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-14,2015-07-24,暂无数据,钢混结构,1998年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯四户
百通馨苑三区,"李沧,下王埠",3室2厅1厨1卫,210,1.8375,114.29平米,暂无数据,70年,南 北,满五年,"首付63万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-22,2006-12-14,有,钢混结构,2006年建/板楼,商品房,集中供暖,其他,中楼层 (共11层),板楼,一梯三户
千城凤梧金沙,"黄岛,薛家岛",3室1厅1厨1卫,230,1.8371,125.2平米,104.62㎡,50年,东 南 北,满两年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-12,2015-03-12,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,高楼层 (共9层),板楼,一梯两户
中崂路,"李沧,李沧万达",3室2厅1厨1卫,260,1.834,141.77平米,130㎡,70年,南 北,满五年,"首付78万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-09,2005-08-01,暂无数据,钢混结构,2002年建/板楼,商品房,集中供暖,简装,低楼层 (共6层),板楼,一梯两户
实验小区,"市北,四方实验小区",2室1厅1厨1卫,105,1.8338,57.26平米,50.62㎡,70年,南 北,满五年,"首付32万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-02,2006-03-28,暂无数据,钢混结构,1993年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯两户
夹岭沟小区,"市北,合肥路佳世客",3室1厅1厨2卫,220,1.8322,120.08平米,105.03㎡,70年,南 北,满五年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-02,2003-10-28,暂无数据,钢混结构,2000年建/板楼,商品房,集中供暖,精装,高楼层 (共7层),板楼,一梯两户
海尔地产·山海湾,"黄岛,薛家岛",2室1厅1厨1卫,153,1.83,83.61平米,61.56㎡,50年,南,满两年,"首付46万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-25,2014-07-29,有,钢混结构,2013年建/板楼,商品房,集中供暖,其他,中楼层 (共34层),板楼,两梯五户
