hold_year,supply_heating,price_per_area,property_year,sell_time,house_direction,latest_trade,house_used,area,elevator,building_structure,valid_area,price,payandtax,buildtime,trade_property,address,house_type,name,fitment,floor,building_type,household_num
满五年,集中供暖,34849,50年,2017-04-09,南 北,2004-03-10,普通住宅,88.67平米,暂无数据,砖混结构,80㎡,309,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"崂山,崂山CBD",2室1厅1厨1卫,丽海花园一期,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,29201,70年,2017-04-14,南 北,2009-07-15,普通住宅,104.45平米,有,钢混结构,79.51㎡,305,"首付92万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,同安路",2室2厅1厨1卫,湖光山色,其他,中楼层 (共12层),板楼,一梯三户
满两年,集中供暖,20794,70年,2017-07-17,南 北,2014-09-25,普通住宅,52.9平米,有,钢混结构,38.57㎡,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"李沧,下王埠",1室1厅1厨1卫,春和景明一期,其他,低楼层 (共12层),板楼,一梯四户
满五年,集中供暖,32650,50年,2017-05-02,南 北,2002-04-19,普通住宅,117平米,暂无数据,砖混结构,暂无数据,382,"首付115万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"崂山,崂山CBD",3室1厅1厨2卫,丽海花园一期,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,33755,70年,2017-08-13,南,2010-01-15,普通住宅,91.84平米,有,钢混结构,72.95㎡,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2008年建/塔楼,商品房,"崂山,颐中体育场",2室2厅1厨1卫,海尔东城国际北区,其他,低楼层 (共20层),塔楼,两梯四户
满两年,集中供暖,20105,70年,2017-09-04,南 北,2015-09-01,普通住宅,89.53平米,有,钢混结构,72.62㎡,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"李沧,书院路",2室2厅1厨2卫,宝龙城市广场,其他,高楼层 (共18层),板楼,两梯六户
满五年,集中供暖,19388,50年,2016-09-05,南,2011-09-20,普通住宅,196平米,有,钢混结构,156.62㎡,380,"首付114万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"黄岛,薛家岛",4室2厅1厨2卫,凤凰城,简装,高楼层 (共23层),板楼,两梯两户
满五年,集中供暖,35547,70年,2017-07-17,南 北,2008-07-02,普通住宅,120.97平米,有,钢混结构,96.51㎡,430,"首付129万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"市南,田家花园",3室1厅1厨2卫,国际城名苑,其他,中楼层 (共17层),板楼,三梯八户
满两年,集中供暖,30000,70年,2017-06-07,南,2013-04-28,普通住宅,113.76平米,有,砖混结构,85.32㎡,341.3,"首付103万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"市南,麦岛",3室2厅1厨2卫,银都花园北区,其他,低楼层 (共18层),板楼,两梯四户
满五年,集中供暖,34402,70年,2016-12-17,南,2011-12-05,普通住宅,93.02平米,有,钢混结构,暂无数据,320,"首付96万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板塔结合,商品房,"崂山,颐中体育场",2室1厅1厨1卫,海尔东城国际北区,精装,低楼层 (共22层),板塔结合,两梯三户
满五年,集中供暖,27094,70年,2017-01-17,南 北,2011-05-06,普通住宅,114.42平米,有,钢混结构,93.36㎡,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,新都心",2室2厅1厨1卫,鸿仕雅居,其他,高楼层 (共21层),板楼,一梯三户
满两年,,33449,,2017-08-27,其他,2014-11-12,别墅,83.71平米,,联排,南 北,280,"首付84万 ,税费,13.8,万(仅供参考) ,详情",2013年建,商品房,"黄岛,东方影都",3室2厅1厨2卫,世茂诺沙湾,集中供暖,低楼层 (共3层),钢混结构,70年
满五年,集中供暖,32520,50年,2017-08-17,南 北,2010-12-28,普通住宅,134.69平米,有,钢混结构,106.46㎡,438,"首付132万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",3室2厅1厨2卫,康城,其他,高楼层 (共25层),板楼,两梯三户
满五年,集中供暖,18233,70年,2017-06-07,南 北,2005-04-28,普通住宅,97.63平米,有,砖混结构,87.61㎡,178,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2004年建/板楼,经济适用房,"李沧,十梅庵",2室1厅1厨1卫,金水翠园,其他,中楼层 (共5层),板楼,一梯两户
满两年,集中供暖,54103,70年,2015-12-19,东 南 北,2014-07-03,普通住宅,221.8平米,有,钢混结构,185.76㎡,1200,"首付360万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"市南,奥帆中心",2室2厅1厨2卫,柏丽澜庭,其他,高楼层 (共17层),板楼,一梯三户
满五年,集中供暖,24932,70年,2017-10-14,南 北,2007-10-03,普通住宅,80.22平米,暂无数据,钢混结构,71.9㎡,200,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市北,福州北路",2室1厅1厨1卫,福岭小区E区,其他,高楼层 (共6层),板楼,一梯两户
满两年,集中供暖,13068,70年,2017-10-11,南,2014-09-23,普通住宅,65.81平米,有,钢混结构,48.58㎡,86,"首付26万 ,税费,13.8,万(仅供参考) ,详情",2015年建/板楼,商品房,"黄岛,保税区",2室1厅1厨1卫,秀兰禧悦山,其他,低楼层 (共33层),板楼,两梯四户
满五年,集中供暖,24992,70年,2017-10-09,南,2011-12-01,普通住宅,60.82平米,有,钢混结构,47.43㎡,152,"首付46万 ,税费,13.8,万(仅供参考) ,详情",2010年建/塔楼,商品房,"市北,福州北路",1室1厅1厨1卫,天福时代阳光,其他,中楼层 (共31层),塔楼,两梯五户
满五年,集中供暖,26233,70年,2017-10-09,南 北,2012-06-05,普通住宅,79.29平米,暂无数据,钢混结构,68.36㎡,208,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"崂山,北村",2室1厅1厨1卫,春光山色,其他,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,10417,70年,2017-10-09,东 西,2001-08-05,普通住宅,81.6平米,暂无数据,钢混结构,81.6㎡,85,"首付26万 ,税费,13.8,万(仅供参考) ,详情",1998年建/板楼,商品房,"黄岛,保税区",2室1厅1厨1卫,香海花园,其他,低楼层 (共6层),板楼,一梯三户
满五年,集中供暖,21184,70年,2017-10-08,南,2004-12-31,普通住宅,75.53平米,有,钢混结构,62㎡,160,"首付48万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"李沧,下王埠",2室2厅1厨1卫,百通馨苑四区,其他,中楼层 (共9层),板楼,一梯四户
满五年,集中供暖,22299,70年,2017-10-11,南 北,1994-01-01,普通住宅,49.33平米,暂无数据,砖混结构,48.93㎡,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",1994年建/板楼,已购公房,"市北,错埠岭",2室0厅1厨1卫,错埠岭三路,毛坯,中楼层 (共7层),板楼,一梯三户
满两年,集中供暖,30676,70年,2017-10-11,南 北,2014-02-14,普通住宅,108.23平米,有,钢混结构,82.17㎡,332,"首付100万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"崂山,北村",2室1厅1厨1卫,鲁信含章花园,其他,低楼层 (共30层),板楼,两梯四户
满五年,集中供暖,14322,70年,2017-10-12,南,2012-03-02,普通住宅,87.28平米,有,钢混结构,70.95㎡,125,"首付38万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"城阳,农业大学",2室1厅1厨1卫,金日紫都,其他,低楼层 (共15层),板楼,两梯四户
满五年,集中供暖,21943,70年,2017-10-19,南 北,2005-05-29,普通住宅,50.13平米,暂无数据,钢混结构,暂无数据,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,商品房,"市北,北仲",2室0厅1厨1卫,东仲小区,其他,中楼层 (共7层),板楼,一梯三户
满五年,集中供暖,41607,50年,2017-02-02,南 北,2001-01-17,普通住宅,117.77平米,暂无数据,钢混结构,106.27㎡,490,"首付147万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"崂山,雕塑园",3室1厅1厨2卫,凯旋山庄,其他,低楼层 (共6层),板楼,一梯两户
满两年,集中供暖,28104,70年,2017-06-27,南 北,2014-08-07,普通住宅,83.62平米,暂无数据,砖混结构,71.87㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",3室2厅1厨1卫,浮山后四小区,其他,低楼层 (共7层),板楼,一梯两户
满两年,集中供暖,20429,70年,2017-06-13,南 北,2014-05-20,普通住宅,90.56平米,有,钢混结构,67.66㎡,185,"首付56万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"李沧,十梅庵",2室2厅1厨1卫,中南世纪城,其他,高楼层 (共24层),板楼,两梯四户
满五年,集中供暖,31363,70年,2017-06-23,南 西 北,2011-04-13,普通住宅,97.57平米,有,钢混结构,74.98㎡,306,"首付92万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,中央CBD",2室2厅1厨1卫,锦绣华城一期,其他,中楼层 (共28层),板楼,两梯三户
满五年,集中供暖,36656,70年,2017-10-11,南,2008-12-11,普通住宅,107.76平米,有,钢混结构,88.63㎡,395,"首付119万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"市南,天山银海",3室2厅1厨1卫,优山美地,简装,中楼层 (共18层),板楼,两梯四户
满五年,自供暖,35257,50年,2017-10-07,南 北,2011-05-31,普通住宅,85.09平米,暂无数据,钢混结构,77.93㎡,300,"首付90万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"崂山,西姜",4室2厅2厨2卫,前海花园,简装,中楼层 (共6层),板楼,一梯两户
满两年,集中供暖,18089,50年,2017-04-14,南,2014-04-28,普通住宅,93.98平米,有,钢混结构,73.13㎡,170,"首付51万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"黄岛,薛家岛",2室1厅1厨2卫,凤凰城,精装,高楼层 (共19层),板楼,两梯三户
满两年,集中供暖,20088,70年,2017-07-22,南,2013-07-18,普通住宅,54.76平米,有,钢混结构,43.3㎡,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",2014年建/板楼,商品房,"黄岛,金沙滩",1室1厅1厨1卫,提香海岸,其他,高楼层 (共15层),板楼,两梯三户
满五年,集中供暖,17178,70年,2017-09-29,南 北,2011-04-08,普通住宅,124平米,暂无数据,砖混结构,暂无数据,213,"首付64万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,已购公房,"黄岛,香江路",3室2厅1厨2卫,师苑,毛坯,中楼层 (共5层),板楼,一梯两户
满五年,集中供暖,13007,50年,2017-08-19,南,2010-10-22,普通住宅,92.26平米,有,钢混结构,暂无数据,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"城阳,家佳源",2室1厅1厨1卫,奥港国际,其他,高楼层 (共13层),板楼,一梯两户
满两年,集中供暖,27053,70年,2017-09-09,南 北,2014-05-13,普通住宅,62.84平米,暂无数据,砖混结构,57.39㎡,170,"首付51万 ,税费,13.8,万(仅供参考) ,详情",1990年建/板楼,已购公房,"市南,大尧",2室1厅1厨1卫,逍遥小区（逍遥二路）,毛坯,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,20563,70年,2017-02-23,南 北,2010-11-28,普通住宅,104.56平米,有,钢混结构,84.79㎡,215,"首付65万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,河西",2室2厅1厨1卫,鲁岳梦境江南,其他,低楼层 (共15层),板楼,两梯三户
满五年,集中供暖,20965,70年,2017-09-07,南,2011-06-13,普通住宅,68.21平米,有,钢混结构,54.22㎡,143,"首付43万 ,税费,13.8,万(仅供参考) ,详情",2008年建/塔楼,商品房,"市北,福安",1室1厅1厨1卫,福安小区,其他,高楼层 (共15层),塔楼,两梯八户
满五年,集中供暖,15291,70年,2017-08-04,南 北,2012-04-12,普通住宅,83.71平米,有,钢混结构,68.86㎡,128,"首付39万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"李沧,东李",2室1厅1厨1卫,和达和城,其他,中楼层 (共18层),板楼,两梯五户
满两年,集中供暖,20805,70年,2017-06-13,南,2013-07-03,普通住宅,121.61平米,有,钢混结构,暂无数据,253,"首付76万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"李沧,下王埠",3室2厅1厨2卫,春和景明二期,精装,高楼层 (共22层),板楼,两梯三户
满五年,集中供暖,26138,70年,2017-03-30,南 北,2010-11-18,普通住宅,89.91平米,有,钢混结构,69.26㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板塔结合,商品房,"市北,中央CBD",2室1厅1厨2卫,万达39克拉,其他,低楼层 (共30层),板塔结合,两梯四户
满两年,集中供暖,31632,70年,2017-07-27,南 北,2014-03-28,普通住宅,88.52平米,有,钢混结构,66.54㎡,280,"首付84万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"市北,新都心",2室2厅1厨1卫,万科城多伦多街区,其他,高楼层 (共31层),板楼,两梯四户
满两年,集中供暖,19523,70年,2017-06-01,南 北,2012-11-19,普通住宅,92.2平米,有,钢混结构,73.75㎡,180,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"李沧,十梅庵",3室2厅1厨1卫,青山绿水,其他,低楼层 (共16层),板楼,一梯两户
满五年,集中供暖,32850,70年,2017-08-12,南 西,2009-03-17,普通住宅,99.24平米,有,钢混结构,79.17㎡,326,"首付98万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"市南,田家花园",2室2厅1厨1卫,国际城名苑,其他,中楼层 (共17层),板楼,三梯八户
满五年,集中供暖,21388,70年,2017-06-30,南 北,2010-11-17,普通住宅,136.53平米,有,钢混结构,112.24㎡,292,"首付88万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,福州北路",3室2厅1厨1卫,恒苑小区,其他,高楼层 (共18层),板楼,一梯两户
满五年,集中供暖,12163,70年,2017-05-20,南,2009-12-01,普通住宅,111平米,有,钢混结构,86.81㎡,135,"首付41万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"城阳,家佳源",2室2厅1厨2卫,桃源居,其他,低楼层 (共18层),板楼,一梯两户
满两年,自供暖,15514,70年,2017-08-06,南 北,2015-08-03,普通住宅,114.74平米,暂无数据,钢混结构,102.66㎡,178,"首付54万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"城阳,十梅庵",3室2厅1厨2卫,天泰奥园（1-59号楼）,其他,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,28031,70年,2017-03-26,东 南 北,2003-03-26,普通住宅,114.16平米,暂无数据,钢混结构,暂无数据,320,"首付96万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,合肥路佳世客",3室2厅1厨1卫,福岭嘉苑E区,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,32241,70年,2017-07-09,南,2012-02-29,普通住宅,89.95平米,暂无数据,钢混结构,76.96㎡,290,"首付87万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"市北,合肥路佳世客",2室2厅1厨1卫,新海园品阁,其他,低楼层 (共7层),板楼,一梯两户
满五年,集中供暖,26962,70年,2017-09-17,南 北,2012-02-10,普通住宅,90.13平米,有,钢混结构,暂无数据,243,"首付73万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"市北,北岭",3室1厅1厨1卫,万科金色城品,其他,低楼层 (共9层),板楼,一梯两户
满五年,集中供暖,25977,70年,2017-10-16,南 北,2009-04-16,普通住宅,89.31平米,暂无数据,砖混结构,80.85㎡,232,"首付70万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"市北,海泊河",2室2厅1厨1卫,城市花园一期,其他,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,24400,50年,2017-03-11,南 北,2010-05-10,普通住宅,138.53平米,有,钢混结构,暂无数据,338,"首付102万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,西韩",3室2厅1厨2卫,左岸风度,其他,中楼层 (共14层),板楼,一梯两户
满五年,集中供暖,10367,70年,2017-06-12,南 北,2011-07-11,普通住宅,109平米,暂无数据,砖混结构,109㎡,113,"首付34万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"黄岛,香江路",3室2厅1厨2卫,紫金山小区,简装,高楼层 (共6层),板楼,一梯两户
满两年,自供暖,19281,50年,2017-06-21,南 北,2012-11-15,普通住宅,99.58平米,暂无数据,钢混结构,87㎡,192,"首付58万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,拆迁还建房,"崂山,西姜",2室2厅1厨1卫,前海花园,其他,中楼层 (共6层),板楼,一梯两户
满两年,集中供暖,21710,70年,2017-10-17,南 北,2015-03-31,普通住宅,101.34平米,暂无数据,钢混结构,88㎡,220,"首付66万 ,税费,13.8,万(仅供参考) ,详情",1997年建/板楼,商品房,"市北,水清沟",3室2厅1厨1卫,淮阳路,其他,中楼层 (共7层),板楼,一梯三户
满五年,集中供暖,35616,50年,2016-11-05,南,2009-11-17,普通住宅,162.85平米,有,钢混结构,暂无数据,580,"首付174万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",3室2厅1厨2卫,鲁信长春花园,精装,高楼层 (共9层),板楼,一梯两户
满两年,集中供暖,28692,70年,2017-09-20,南 北,2014-09-17,普通住宅,94.8平米,有,钢混结构,74.64㎡,272,"首付82万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"市北,合肥路佳世客",2室2厅1厨1卫,青建依山半岛,其他,高楼层 (共18层),板楼,两梯三户
满五年,集中供暖,32553,50年,2017-09-18,南 北,2009-11-23,普通住宅,118.27平米,有,钢混结构,96.62㎡,385,"首付116万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",2室2厅1厨1卫,鲁信长春花园,其他,中楼层 (共12层),板楼,一梯两户
满五年,集中供暖,25560,50年,2017-09-17,南 北,2004-08-19,普通住宅,66.12平米,暂无数据,钢混结构,60.37㎡,169,"首付51万 ,税费,13.8,万(仅供参考) ,详情",1998年建/板楼,商品房,"市北,榉林公园",3室1厅1厨1卫,榉林新村,其他,高楼层 (共7层),板楼,一梯三户
